student_id,course_id,instructor_id,classroom_id,timeslot_id
e6eac391-77ae-462a-bee1-85438ade747c,6,fc70f172-e0d8-4202-a83b-a8d6cc75de10,1,8
e6eac391-77ae-462a-bee1-85438ade747c,17,1a544d73-a68c-4d6c-8d83-98d999716ab5,12,74
979c8959-fc2b-49b0-a4b4-e3efec0aa4e1,12,80dad91e-02f0-4182-ae63-9bfe710a66b9,23,39
979c8959-fc2b-49b0-a4b4-e3efec0aa4e1,3,d3f82f56-4d74-4c26-a4c7-d20f153383cb,20,10
979c8959-fc2b-49b0-a4b4-e3efec0aa4e1,10,6ddac491-3bfa-420a-8098-f3c741f530b6,19,13
979c8959-fc2b-49b0-a4b4-e3efec0aa4e1,6,309c4ad8-2776-4955-b1b5-8ab5409090ad,3,8
3fa37c81-2681-4390-ba0b-34c99a9a76f9,6,c8a0eed4-ccd5-46fc-8b97-64b89728d342,21,15
ce111b3b-cc2c-414f-b4bb-477e40e96a10,4,0be1929c-a780-4078-9e98-6df4cf99c936,11,4
ce111b3b-cc2c-414f-b4bb-477e40e96a10,18,d4fba2d9-c269-4d11-82f8-e94787f74bc1,2,57
ce111b3b-cc2c-414f-b4bb-477e40e96a10,11,d4fba2d9-c269-4d11-82f8-e94787f74bc1,30,12
ce111b3b-cc2c-414f-b4bb-477e40e96a10,9,59424c88-808c-4285-b95a-607928e016a1,3,19
8b6cc17d-4f29-43e6-86dd-25822867ece4,15,c8a0eed4-ccd5-46fc-8b97-64b89728d342,7,98
e77eaffe-a78d-492a-8241-75ffc7016ab5,20,aec9a7a7-c8be-461b-8047-f0c97726edf1,15,39
e31b2569-b029-44a6-a8e5-712d9cff40f4,16,61b6a185-51b2-47f0-bfa2-7c6615e9e145,19,92
e31b2569-b029-44a6-a8e5-712d9cff40f4,9,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,18,60
165c9656-a3df-41b3-a454-3fa7b88a9293,9,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,4,74
165c9656-a3df-41b3-a454-3fa7b88a9293,11,72d8246e-bd38-49b2-88c7-96f11c51f1fb,22,82
165c9656-a3df-41b3-a454-3fa7b88a9293,6,72d8246e-bd38-49b2-88c7-96f11c51f1fb,29,34
165c9656-a3df-41b3-a454-3fa7b88a9293,12,79463069-f838-4edd-9438-cdc4c95e75a2,11,69
6af232d5-0929-403e-90ee-15380eaebc97,6,d372a3ee-4ff5-48df-a5f2-7da725570f5e,10,79
3c399e71-cc8e-4f4d-81f0-d043de16e98e,19,2086fb93-7036-4127-b46f-14b11794fd56,30,40
3c399e71-cc8e-4f4d-81f0-d043de16e98e,4,57a87455-1a19-4d48-90c9-bd9040670f85,5,60
3c399e71-cc8e-4f4d-81f0-d043de16e98e,1,2f638a13-eb24-4d61-ad54-7aaf0b822823,26,81
3c399e71-cc8e-4f4d-81f0-d043de16e98e,18,2f638a13-eb24-4d61-ad54-7aaf0b822823,10,31
3c399e71-cc8e-4f4d-81f0-d043de16e98e,16,aec9a7a7-c8be-461b-8047-f0c97726edf1,23,20
f753c96e-ed28-46a1-82dd-4e4b5412e2fd,15,fc70f172-e0d8-4202-a83b-a8d6cc75de10,16,52
92f44f5b-08ad-44d7-a377-e0ab91955b6a,22,55a493f1-a88a-4fe2-b666-b93388223926,21,49
92f44f5b-08ad-44d7-a377-e0ab91955b6a,4,6ddac491-3bfa-420a-8098-f3c741f530b6,30,7
92f44f5b-08ad-44d7-a377-e0ab91955b6a,21,ba2adea1-5399-4c45-9c94-9f26f726f62e,20,51
92f44f5b-08ad-44d7-a377-e0ab91955b6a,20,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,30,2
921c3408-90b3-433f-8e93-47ef50f9ecd8,17,449de61b-f2b5-406f-8445-17b960996d0a,30,74
921c3408-90b3-433f-8e93-47ef50f9ecd8,13,59424c88-808c-4285-b95a-607928e016a1,28,84
9b3fea2e-724d-4839-81d5-4049f0f16f65,9,72d8246e-bd38-49b2-88c7-96f11c51f1fb,21,24
9b3fea2e-724d-4839-81d5-4049f0f16f65,16,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,29,65
4e10e07c-6dec-48ca-9b00-a61b7dc7e395,22,55a493f1-a88a-4fe2-b666-b93388223926,23,14
4e10e07c-6dec-48ca-9b00-a61b7dc7e395,9,79463069-f838-4edd-9438-cdc4c95e75a2,25,96
4e10e07c-6dec-48ca-9b00-a61b7dc7e395,6,80dad91e-02f0-4182-ae63-9bfe710a66b9,9,12
4e10e07c-6dec-48ca-9b00-a61b7dc7e395,3,d8e46018-304b-49b7-bb5b-d128007be5bd,12,9
a703b7af-5302-4be7-a10b-3e36de4d933f,2,79463069-f838-4edd-9438-cdc4c95e75a2,11,70
a703b7af-5302-4be7-a10b-3e36de4d933f,5,449de61b-f2b5-406f-8445-17b960996d0a,21,66
98cf6b56-9b00-4900-91a4-f71c8745b129,10,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,7,35
98cf6b56-9b00-4900-91a4-f71c8745b129,6,d7e101e3-1c37-4827-872a-2a9e7994aaab,24,48
98cf6b56-9b00-4900-91a4-f71c8745b129,1,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,20,48
de3e4d9a-58ac-4015-a008-ad0c82069247,8,72d8246e-bd38-49b2-88c7-96f11c51f1fb,25,66
de3e4d9a-58ac-4015-a008-ad0c82069247,12,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,11,80
de3e4d9a-58ac-4015-a008-ad0c82069247,17,6ddac491-3bfa-420a-8098-f3c741f530b6,27,80
de3e4d9a-58ac-4015-a008-ad0c82069247,20,6ddac491-3bfa-420a-8098-f3c741f530b6,7,22
9d30237c-806e-4b25-b8fa-1b991436d4ef,19,c3453dc3-772c-4d3b-b535-e058788237ed,5,24
9d30237c-806e-4b25-b8fa-1b991436d4ef,12,55a493f1-a88a-4fe2-b666-b93388223926,25,20
9d30237c-806e-4b25-b8fa-1b991436d4ef,4,d4fba2d9-c269-4d11-82f8-e94787f74bc1,7,40
73e2c18e-ef84-4938-ab9c-f21dc6365df0,19,d4fba2d9-c269-4d11-82f8-e94787f74bc1,8,6
73e2c18e-ef84-4938-ab9c-f21dc6365df0,5,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,22,53
24e8c60f-d52e-47c5-89d3-9817549573a3,9,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,20,44
24e8c60f-d52e-47c5-89d3-9817549573a3,6,59424c88-808c-4285-b95a-607928e016a1,11,17
24e8c60f-d52e-47c5-89d3-9817549573a3,5,ba2adea1-5399-4c45-9c94-9f26f726f62e,30,52
d3e4fbe7-3f22-4526-932a-56b1b097d324,9,8eb8ab26-579c-4927-8866-9f0cfb37824a,7,42
d3e4fbe7-3f22-4526-932a-56b1b097d324,21,57a87455-1a19-4d48-90c9-bd9040670f85,18,62
d3e4fbe7-3f22-4526-932a-56b1b097d324,14,c0969d1b-26f7-4e83-9b27-3a4a0551f760,1,24
176f08ca-3ec6-4b7f-823f-2d8973569a63,15,d3f82f56-4d74-4c26-a4c7-d20f153383cb,27,53
6f0fd7f4-e91e-44a0-9222-f978d3925f68,2,b53f72f1-d162-4f47-a6af-c538db450833,10,53
ee1bf142-c51b-4c61-879a-465927e84977,10,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,30,6
ee1bf142-c51b-4c61-879a-465927e84977,2,80dad91e-02f0-4182-ae63-9bfe710a66b9,4,40
ee1bf142-c51b-4c61-879a-465927e84977,5,80dad91e-02f0-4182-ae63-9bfe710a66b9,29,94
ee1bf142-c51b-4c61-879a-465927e84977,17,5922b91c-31eb-443e-b15f-acbae8cf8831,25,90
e8e60ea2-f6cc-421e-b344-970ed6351af3,16,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,26,24
e8e60ea2-f6cc-421e-b344-970ed6351af3,2,309c4ad8-2776-4955-b1b5-8ab5409090ad,10,28
e8e60ea2-f6cc-421e-b344-970ed6351af3,18,21f1397e-1a61-401a-bc67-1e74523bf8d8,18,58
d8c8ae52-96b8-4c70-a901-26f43a468aaf,9,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,14,48
3903f66b-8024-4f76-b98c-eae627188b26,14,6ddac491-3bfa-420a-8098-f3c741f530b6,30,76
8bff88b5-09da-442e-b819-1d52ca1b4f64,20,61b6a185-51b2-47f0-bfa2-7c6615e9e145,29,90
8bff88b5-09da-442e-b819-1d52ca1b4f64,9,21f1397e-1a61-401a-bc67-1e74523bf8d8,7,82
8bff88b5-09da-442e-b819-1d52ca1b4f64,2,b53f72f1-d162-4f47-a6af-c538db450833,11,32
8bff88b5-09da-442e-b819-1d52ca1b4f64,17,449de61b-f2b5-406f-8445-17b960996d0a,20,27
8bff88b5-09da-442e-b819-1d52ca1b4f64,14,a12b297c-6ca7-436c-8318-08b5a05e1eea,30,67
4bf774f8-63bd-4b48-adb2-78567343725d,5,295c30fe-615a-4769-bade-21c7e3e975a9,13,100
4bf774f8-63bd-4b48-adb2-78567343725d,15,309c4ad8-2776-4955-b1b5-8ab5409090ad,9,84
ea56a3e8-130c-4557-ac87-62411c6a4149,15,79463069-f838-4edd-9438-cdc4c95e75a2,11,18
ea56a3e8-130c-4557-ac87-62411c6a4149,8,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,27,58
ea56a3e8-130c-4557-ac87-62411c6a4149,21,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,7,73
ea56a3e8-130c-4557-ac87-62411c6a4149,16,d4fba2d9-c269-4d11-82f8-e94787f74bc1,25,11
0fa520d6-ad22-4517-810f-67149a1764b8,2,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,14,54
0fa520d6-ad22-4517-810f-67149a1764b8,19,80dad91e-02f0-4182-ae63-9bfe710a66b9,20,52
0fa520d6-ad22-4517-810f-67149a1764b8,15,59424c88-808c-4285-b95a-607928e016a1,3,45
0fa520d6-ad22-4517-810f-67149a1764b8,22,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,7,24
0fa520d6-ad22-4517-810f-67149a1764b8,21,ba2adea1-5399-4c45-9c94-9f26f726f62e,19,78
9012eeb4-fc64-466a-bb0f-6a83d34d8525,22,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,23,72
9012eeb4-fc64-466a-bb0f-6a83d34d8525,14,e1cf4dad-91e9-442f-857c-910eccf92228,12,25
9012eeb4-fc64-466a-bb0f-6a83d34d8525,17,d7e101e3-1c37-4827-872a-2a9e7994aaab,23,89
9012eeb4-fc64-466a-bb0f-6a83d34d8525,2,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,9,27
fa07923a-a2dd-43e3-84cf-351ee8d00e68,7,fc70f172-e0d8-4202-a83b-a8d6cc75de10,3,83
fa07923a-a2dd-43e3-84cf-351ee8d00e68,4,57a87455-1a19-4d48-90c9-bd9040670f85,30,71
fa07923a-a2dd-43e3-84cf-351ee8d00e68,19,df3e4352-c037-4293-aeb8-74b7aae6fb8a,27,13
b08bf85f-a339-429b-9667-7cb9d7cc8b39,12,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,12,4
7cefebde-58ab-4693-8c02-5db19d648e17,20,6ddac491-3bfa-420a-8098-f3c741f530b6,7,12
7cefebde-58ab-4693-8c02-5db19d648e17,17,fc70f172-e0d8-4202-a83b-a8d6cc75de10,26,55
7cefebde-58ab-4693-8c02-5db19d648e17,14,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,8,18
7cefebde-58ab-4693-8c02-5db19d648e17,5,fc70f172-e0d8-4202-a83b-a8d6cc75de10,13,36
7cefebde-58ab-4693-8c02-5db19d648e17,22,79463069-f838-4edd-9438-cdc4c95e75a2,26,41
24df7387-c49b-4455-9fe7-ed674a06b755,7,80dad91e-02f0-4182-ae63-9bfe710a66b9,28,35
24df7387-c49b-4455-9fe7-ed674a06b755,15,8913dd3b-624d-4610-837e-ca0063075e6b,23,91
24df7387-c49b-4455-9fe7-ed674a06b755,5,72d8246e-bd38-49b2-88c7-96f11c51f1fb,4,5
24df7387-c49b-4455-9fe7-ed674a06b755,12,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,27,98
700de107-097b-44aa-ab37-54a1284bc864,21,0be1929c-a780-4078-9e98-6df4cf99c936,6,21
700de107-097b-44aa-ab37-54a1284bc864,22,d8e46018-304b-49b7-bb5b-d128007be5bd,26,29
75fa44f5-39ca-44d0-b8fa-fee6ca8d3464,12,21f1397e-1a61-401a-bc67-1e74523bf8d8,7,1
75fa44f5-39ca-44d0-b8fa-fee6ca8d3464,2,c3c774e8-72c0-43bf-8075-97856dc04866,29,6
75fa44f5-39ca-44d0-b8fa-fee6ca8d3464,21,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,12,19
75fa44f5-39ca-44d0-b8fa-fee6ca8d3464,19,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,23,22
75fa44f5-39ca-44d0-b8fa-fee6ca8d3464,15,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,12,39
0356c6a6-b58c-4cd0-ad4b-4935ba976adf,18,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,4,12
0356c6a6-b58c-4cd0-ad4b-4935ba976adf,1,295c30fe-615a-4769-bade-21c7e3e975a9,16,20
0356c6a6-b58c-4cd0-ad4b-4935ba976adf,3,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,23,42
a68ae6ff-ace0-4f65-a76d-6f6744af59e4,21,2f638a13-eb24-4d61-ad54-7aaf0b822823,10,92
be0ec2dc-77a7-4d5c-bda5-d271e7818b39,7,c3c774e8-72c0-43bf-8075-97856dc04866,16,59
fd52fc48-3e3c-4d09-8c63-66e663106663,13,59424c88-808c-4285-b95a-607928e016a1,5,27
89d029fe-fa2d-4f62-b426-ca5925cdbb5a,17,449de61b-f2b5-406f-8445-17b960996d0a,19,93
518bdad9-4b3e-4d6a-b034-204df8adbbbc,8,b53f72f1-d162-4f47-a6af-c538db450833,13,75
518bdad9-4b3e-4d6a-b034-204df8adbbbc,16,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,25,11
518bdad9-4b3e-4d6a-b034-204df8adbbbc,9,1a544d73-a68c-4d6c-8d83-98d999716ab5,5,74
518bdad9-4b3e-4d6a-b034-204df8adbbbc,21,2086fb93-7036-4127-b46f-14b11794fd56,30,72
77d60845-545d-4f0b-bb44-ad4ea5734350,9,5922b91c-31eb-443e-b15f-acbae8cf8831,2,54
77d60845-545d-4f0b-bb44-ad4ea5734350,1,61b6a185-51b2-47f0-bfa2-7c6615e9e145,19,46
77d60845-545d-4f0b-bb44-ad4ea5734350,22,c8a0eed4-ccd5-46fc-8b97-64b89728d342,4,67
77d60845-545d-4f0b-bb44-ad4ea5734350,2,55a493f1-a88a-4fe2-b666-b93388223926,29,25
bedcfecf-65db-434f-ae83-f55f3c010cc4,1,c8a0eed4-ccd5-46fc-8b97-64b89728d342,4,34
bedcfecf-65db-434f-ae83-f55f3c010cc4,9,295c30fe-615a-4769-bade-21c7e3e975a9,3,27
bedcfecf-65db-434f-ae83-f55f3c010cc4,12,8eb8ab26-579c-4927-8866-9f0cfb37824a,8,30
bedcfecf-65db-434f-ae83-f55f3c010cc4,18,d7e101e3-1c37-4827-872a-2a9e7994aaab,18,93
bedcfecf-65db-434f-ae83-f55f3c010cc4,8,449de61b-f2b5-406f-8445-17b960996d0a,18,82
c02eaec4-8d7c-4313-ab60-51bb5305964f,22,d7e101e3-1c37-4827-872a-2a9e7994aaab,15,80
9629c554-4b66-40ba-9732-d9d351747ea2,5,d3f82f56-4d74-4c26-a4c7-d20f153383cb,8,37
9629c554-4b66-40ba-9732-d9d351747ea2,22,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,14,66
f564ca42-d609-4e06-ad74-b5430dd10bcb,2,55a493f1-a88a-4fe2-b666-b93388223926,2,55
f564ca42-d609-4e06-ad74-b5430dd10bcb,5,8913dd3b-624d-4610-837e-ca0063075e6b,28,36
f564ca42-d609-4e06-ad74-b5430dd10bcb,1,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,18,19
f564ca42-d609-4e06-ad74-b5430dd10bcb,13,8913dd3b-624d-4610-837e-ca0063075e6b,26,20
40386e76-72d4-49ac-ad05-bd2bd13892a7,21,d8e46018-304b-49b7-bb5b-d128007be5bd,18,1
40386e76-72d4-49ac-ad05-bd2bd13892a7,8,61b6a185-51b2-47f0-bfa2-7c6615e9e145,10,26
40386e76-72d4-49ac-ad05-bd2bd13892a7,6,d7e101e3-1c37-4827-872a-2a9e7994aaab,6,98
40386e76-72d4-49ac-ad05-bd2bd13892a7,1,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,2,97
40386e76-72d4-49ac-ad05-bd2bd13892a7,20,c3c774e8-72c0-43bf-8075-97856dc04866,18,11
0b25197f-e073-44ef-bc87-e52038f086d6,21,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,13,60
0b25197f-e073-44ef-bc87-e52038f086d6,1,cff4ee54-8789-46e5-a995-15c0dea35275,11,47
e2fdfd37-4cdd-4c51-8276-d34366bf94e6,3,1a544d73-a68c-4d6c-8d83-98d999716ab5,21,94
e2fdfd37-4cdd-4c51-8276-d34366bf94e6,15,d372a3ee-4ff5-48df-a5f2-7da725570f5e,24,84
76fda583-4e88-4316-9bf8-c18bc7d71b8a,17,5922b91c-31eb-443e-b15f-acbae8cf8831,19,77
76fda583-4e88-4316-9bf8-c18bc7d71b8a,16,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,1,86
76fda583-4e88-4316-9bf8-c18bc7d71b8a,10,c3453dc3-772c-4d3b-b535-e058788237ed,7,75
76fda583-4e88-4316-9bf8-c18bc7d71b8a,13,5922b91c-31eb-443e-b15f-acbae8cf8831,15,82
76fda583-4e88-4316-9bf8-c18bc7d71b8a,21,c3c774e8-72c0-43bf-8075-97856dc04866,16,61
42363512-8923-4a7b-8b24-ae122f36b3b0,10,79463069-f838-4edd-9438-cdc4c95e75a2,28,82
42363512-8923-4a7b-8b24-ae122f36b3b0,4,e09c188d-aea7-4cf2-9bb6-6eed739db033,7,40
42363512-8923-4a7b-8b24-ae122f36b3b0,6,8913dd3b-624d-4610-837e-ca0063075e6b,5,72
42363512-8923-4a7b-8b24-ae122f36b3b0,2,309c4ad8-2776-4955-b1b5-8ab5409090ad,1,12
42363512-8923-4a7b-8b24-ae122f36b3b0,15,1a544d73-a68c-4d6c-8d83-98d999716ab5,9,60
90b985a9-e6d6-4409-9523-fe9ac782d33a,6,cff4ee54-8789-46e5-a995-15c0dea35275,9,4
3364abd3-775a-49eb-8272-04d63415f550,7,d372a3ee-4ff5-48df-a5f2-7da725570f5e,11,12
3364abd3-775a-49eb-8272-04d63415f550,14,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,19,87
4ea410da-091e-4657-b454-c0e9bdc84a44,6,c3453dc3-772c-4d3b-b535-e058788237ed,3,70
4ea410da-091e-4657-b454-c0e9bdc84a44,22,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,19,69
3787f79a-63c4-4cf0-a9df-dc9a348a13af,13,0be1929c-a780-4078-9e98-6df4cf99c936,18,53
3787f79a-63c4-4cf0-a9df-dc9a348a13af,12,fc70f172-e0d8-4202-a83b-a8d6cc75de10,6,87
3787f79a-63c4-4cf0-a9df-dc9a348a13af,19,e1cf4dad-91e9-442f-857c-910eccf92228,23,46
3787f79a-63c4-4cf0-a9df-dc9a348a13af,20,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,5,49
3787f79a-63c4-4cf0-a9df-dc9a348a13af,2,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1,70
5be1403f-6e7f-4e39-9121-374959ab0f25,20,e09c188d-aea7-4cf2-9bb6-6eed739db033,16,68
5be1403f-6e7f-4e39-9121-374959ab0f25,16,df3e4352-c037-4293-aeb8-74b7aae6fb8a,19,40
5be1403f-6e7f-4e39-9121-374959ab0f25,5,c3453dc3-772c-4d3b-b535-e058788237ed,11,81
5be1403f-6e7f-4e39-9121-374959ab0f25,9,e09c188d-aea7-4cf2-9bb6-6eed739db033,3,86
5be1403f-6e7f-4e39-9121-374959ab0f25,15,d8e46018-304b-49b7-bb5b-d128007be5bd,28,96
d8e0eb70-2991-4da1-8185-1e83fe08c4ce,11,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,22,98
d8e0eb70-2991-4da1-8185-1e83fe08c4ce,21,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,15,96
d8e0eb70-2991-4da1-8185-1e83fe08c4ce,9,8eb8ab26-579c-4927-8866-9f0cfb37824a,8,26
d8e0eb70-2991-4da1-8185-1e83fe08c4ce,10,8913dd3b-624d-4610-837e-ca0063075e6b,27,41
d8e0eb70-2991-4da1-8185-1e83fe08c4ce,18,fe8c95dc-f314-472c-a317-83d7bb76fbc9,23,2
95e91889-a696-47de-a0df-eaad8371765f,10,2f638a13-eb24-4d61-ad54-7aaf0b822823,11,44
95e91889-a696-47de-a0df-eaad8371765f,4,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,26,59
95e91889-a696-47de-a0df-eaad8371765f,8,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,28,26
5a4d1bb5-76f9-4a87-a2da-a4177daa4fe6,10,79463069-f838-4edd-9438-cdc4c95e75a2,22,90
0b3a4db4-0bf7-44b2-86cd-a0decbef94f3,5,1a544d73-a68c-4d6c-8d83-98d999716ab5,8,99
0b3a4db4-0bf7-44b2-86cd-a0decbef94f3,20,6ddac491-3bfa-420a-8098-f3c741f530b6,3,22
0b3a4db4-0bf7-44b2-86cd-a0decbef94f3,4,449de61b-f2b5-406f-8445-17b960996d0a,12,20
d615fbea-089d-4f3a-badc-3328647ddcaa,6,0be1929c-a780-4078-9e98-6df4cf99c936,29,58
d615fbea-089d-4f3a-badc-3328647ddcaa,18,449de61b-f2b5-406f-8445-17b960996d0a,30,19
d615fbea-089d-4f3a-badc-3328647ddcaa,8,c3453dc3-772c-4d3b-b535-e058788237ed,25,50
d615fbea-089d-4f3a-badc-3328647ddcaa,15,80dad91e-02f0-4182-ae63-9bfe710a66b9,9,46
d615fbea-089d-4f3a-badc-3328647ddcaa,4,d4fba2d9-c269-4d11-82f8-e94787f74bc1,18,97
074e043a-ccac-4416-8adf-31bfeafd349a,8,aec9a7a7-c8be-461b-8047-f0c97726edf1,28,46
074e043a-ccac-4416-8adf-31bfeafd349a,2,c3c774e8-72c0-43bf-8075-97856dc04866,19,42
074e043a-ccac-4416-8adf-31bfeafd349a,21,d3f82f56-4d74-4c26-a4c7-d20f153383cb,29,67
074e043a-ccac-4416-8adf-31bfeafd349a,20,8eb8ab26-579c-4927-8866-9f0cfb37824a,29,13
074e043a-ccac-4416-8adf-31bfeafd349a,6,449de61b-f2b5-406f-8445-17b960996d0a,12,27
f506a5c4-c92f-4c26-a0f9-55e71d8589d4,8,c3c774e8-72c0-43bf-8075-97856dc04866,4,74
f506a5c4-c92f-4c26-a0f9-55e71d8589d4,16,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,2,99
f506a5c4-c92f-4c26-a0f9-55e71d8589d4,22,0eb47436-5e7e-4cba-99f5-fad4a55378c2,4,83
9be25e46-75c1-4ba5-9f05-87b49a8e149e,1,fc70f172-e0d8-4202-a83b-a8d6cc75de10,30,13
5ed9d969-59d7-409b-879a-724b1868b035,10,21f1397e-1a61-401a-bc67-1e74523bf8d8,1,39
5ed9d969-59d7-409b-879a-724b1868b035,16,0be1929c-a780-4078-9e98-6df4cf99c936,2,59
5ed9d969-59d7-409b-879a-724b1868b035,21,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,3,1
5ed9d969-59d7-409b-879a-724b1868b035,12,8913dd3b-624d-4610-837e-ca0063075e6b,26,59
5ed9d969-59d7-409b-879a-724b1868b035,6,fe8c95dc-f314-472c-a317-83d7bb76fbc9,12,86
faca6442-249e-400f-b85b-73f3ac2151f9,4,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,17,71
faca6442-249e-400f-b85b-73f3ac2151f9,20,ba2adea1-5399-4c45-9c94-9f26f726f62e,19,37
faca6442-249e-400f-b85b-73f3ac2151f9,3,21f1397e-1a61-401a-bc67-1e74523bf8d8,23,6
faca6442-249e-400f-b85b-73f3ac2151f9,2,e1cf4dad-91e9-442f-857c-910eccf92228,12,74
faca6442-249e-400f-b85b-73f3ac2151f9,14,df3e4352-c037-4293-aeb8-74b7aae6fb8a,4,39
7cf2a245-30c0-45a6-afb8-4918b158ba0c,19,c3453dc3-772c-4d3b-b535-e058788237ed,18,1
ea1b2fac-6e02-4ad1-9b78-6479acd8f0eb,1,0be1929c-a780-4078-9e98-6df4cf99c936,1,40
ea1b2fac-6e02-4ad1-9b78-6479acd8f0eb,2,d7e101e3-1c37-4827-872a-2a9e7994aaab,15,60
ea1b2fac-6e02-4ad1-9b78-6479acd8f0eb,18,c3c774e8-72c0-43bf-8075-97856dc04866,8,65
ea1b2fac-6e02-4ad1-9b78-6479acd8f0eb,9,d372a3ee-4ff5-48df-a5f2-7da725570f5e,27,93
09f078ad-199c-4492-b182-f29d962162b0,12,72d8246e-bd38-49b2-88c7-96f11c51f1fb,22,15
09f078ad-199c-4492-b182-f29d962162b0,10,d372a3ee-4ff5-48df-a5f2-7da725570f5e,15,98
09f078ad-199c-4492-b182-f29d962162b0,7,0eb47436-5e7e-4cba-99f5-fad4a55378c2,26,58
09f078ad-199c-4492-b182-f29d962162b0,16,2086fb93-7036-4127-b46f-14b11794fd56,27,22
09f078ad-199c-4492-b182-f29d962162b0,6,ba2adea1-5399-4c45-9c94-9f26f726f62e,11,64
7fae12a2-224e-45b3-a9de-ba78e364233a,12,aec9a7a7-c8be-461b-8047-f0c97726edf1,28,48
7fae12a2-224e-45b3-a9de-ba78e364233a,22,b53f72f1-d162-4f47-a6af-c538db450833,30,68
7fae12a2-224e-45b3-a9de-ba78e364233a,13,c8a0eed4-ccd5-46fc-8b97-64b89728d342,7,73
7fae12a2-224e-45b3-a9de-ba78e364233a,7,61b6a185-51b2-47f0-bfa2-7c6615e9e145,17,2
7fae12a2-224e-45b3-a9de-ba78e364233a,3,c3453dc3-772c-4d3b-b535-e058788237ed,23,60
d8f37c76-2b98-4b47-a383-c74daff28289,22,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,14,2
d8f37c76-2b98-4b47-a383-c74daff28289,15,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,27,77
d8f37c76-2b98-4b47-a383-c74daff28289,4,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,26,13
d8f37c76-2b98-4b47-a383-c74daff28289,3,0be1929c-a780-4078-9e98-6df4cf99c936,6,31
d8f37c76-2b98-4b47-a383-c74daff28289,9,2f638a13-eb24-4d61-ad54-7aaf0b822823,25,12
a05778cc-24d2-4eb5-a8af-1844ac77c006,13,d372a3ee-4ff5-48df-a5f2-7da725570f5e,7,87
a05778cc-24d2-4eb5-a8af-1844ac77c006,4,d4fba2d9-c269-4d11-82f8-e94787f74bc1,27,18
a05778cc-24d2-4eb5-a8af-1844ac77c006,19,309c4ad8-2776-4955-b1b5-8ab5409090ad,5,21
0979dcc7-ecf3-464d-acd6-1199b80355d3,6,a12b297c-6ca7-436c-8318-08b5a05e1eea,26,69
0979dcc7-ecf3-464d-acd6-1199b80355d3,21,aec9a7a7-c8be-461b-8047-f0c97726edf1,16,100
fb37d5b6-9c27-41bb-bad2-ae6720420b67,20,0be1929c-a780-4078-9e98-6df4cf99c936,25,60
10805982-8058-4b8f-aa22-8d81c2f4d299,16,21f1397e-1a61-401a-bc67-1e74523bf8d8,1,40
